id,d_same_conflict,d_same_topic,margin,score,method,conflict,anchor_topic,positive_topic,negative_conflict,variant,author,audit_1,audit_1_agrees,audit_2,audit_2_agrees,both_audits_agree
e660306,0.672904074951,0.493227736971,-0.179676337981,0,concept207,quality_vs_speed,software,sport,personal_gain_vs_collective_impact,0,2,B,True,C,False,False
e661245,0.558705408416,0.740127357138,0.181421948721,1,concept207,security_vs_care,arts,agriculture,change_vs_tradition,1,1,C,False,B,True,False
e664310,0.278926533459,0.442695858627,0.163769325168,1,concept207,personal_gain_vs_collective_impact,arts,public_services,truth_vs_loyalty,0,1,B,True,B,True,True
e665956,0.641781287057,0.612513672465,-0.0292676145927,0,concept207,privacy_vs_openness,software,arts,personal_gain_vs_collective_impact,1,3,B,True,B,True,True
e668083,0.562898035025,0.452172757552,-0.110725277473,0,concept207,freedom_vs_safety,agriculture,sport,discipline_vs_comfort,0,1,B,True,B,True,True
e668841,0.414378272136,0.318963132125,-0.0954151400108,0,concept207,discipline_vs_comfort,science,sport,fairness_vs_mercy,0,2,B,True,B,True,True
e671472,0.669289331273,0.55309942687,-0.116189904403,0,concept207,autonomy_vs_approval,arts,public_services,ambition_vs_belonging,1,2,B,True,B,True,True
e671952,0.415965012476,0.421609259576,0.00564424710014,1,concept207,fairness_vs_mercy,science,software,ambition_vs_belonging,1,3,C,False,B,True,False
e675540,0.35180874596,0.489181846674,0.137373100713,1,concept207,security_vs_care,agriculture,community_projects,freedom_vs_safety,0,3,C,False,B,True,False
e676013,0.830583246039,0.65539020192,-0.175193044119,0,concept207,personal_gain_vs_collective_impact,software,agriculture,security_vs_care,1,1,B,True,B,True,True
e677760,0.437376596844,0.819375705324,0.381999108479,1,concept207,quality_vs_speed,agriculture,software,security_vs_care,1,2,B,True,B,True,True
e682986,0.50532365259,0.514524969842,0.00920131725163,1,concept207,freedom_vs_safety,arts,software,privacy_vs_openness,1,3,B,True,B,True,True
e684845,0.862234130975,0.480148509636,-0.382085621339,0,concept207,freedom_vs_safety,healthcare,arts,health_vs_duty,0,0,B,True,B,True,True
e687961,0.535835937916,0.62564332643,0.089807388514,1,concept207,autonomy_vs_approval,software,healthcare,fairness_vs_mercy,1,0,B,True,C,False,False
e689149,0.743700295095,1.01537710892,0.271676813823,1,concept207,health_vs_duty,public_services,arts,autonomy_vs_approval,0,1,B,True,B,True,True
e690672,0.348010417097,0.639431106407,0.29142068931,1,concept207,personal_gain_vs_collective_impact,small_business,sport,discipline_vs_comfort,0,3,B,True,B,True,True
e692313,0.588934940757,0.777119741139,0.188184800382,1,concept207,health_vs_duty,small_business,education,privacy_vs_openness,1,0,B,True,B,True,True
e693438,0.394921818607,0.705686827285,0.310765008678,1,concept207,change_vs_tradition,community_projects,agriculture,truth_vs_loyalty,1,2,B,True,B,True,True
e696200,0.434798025477,0.650871345524,0.216073320047,1,concept207,ambition_vs_belonging,public_services,community_projects,discipline_vs_comfort,1,1,B,True,B,True,True
e699555,0.507448282421,0.365604155558,-0.141844126863,0,concept207,truth_vs_loyalty,arts,sport,quality_vs_speed,1,0,B,True,B,True,True
e711069,0.44303568969,0.495928383794,0.0528926941045,1,concept207,health_vs_duty,sport,community_projects,quality_vs_speed,1,3,B,True,B,True,True
e713368,0.648441684822,0.976200861948,0.327759177126,1,concept207,discipline_vs_comfort,small_business,software,personal_gain_vs_collective_impact,0,1,B,True,B,True,True
e716892,0.499837601547,0.749773627326,0.249936025779,1,concept207,truth_vs_loyalty,public_services,small_business,privacy_vs_openness,1,1,B,True,B,True,True
e721871,0.529260030382,0.878578454416,0.349318424034,1,concept207,security_vs_care,arts,healthcare,autonomy_vs_approval,0,3,B,True,B,True,True
e729209,0.894453585837,0.486070380872,-0.408383204966,0,concept207,change_vs_tradition,agriculture,arts,privacy_vs_openness,0,1,B,True,B,True,True
e729603,0.560792316524,0.592839431523,0.0320471149995,1,concept207,personal_gain_vs_collective_impact,agriculture,arts,health_vs_duty,1,3,B,True,B,True,True
e732875,0.616889396507,0.785648843899,0.168759447392,1,concept207,ambition_vs_belonging,software,arts,health_vs_duty,1,2,B,True,B,True,True
e735008,0.663958557273,0.86122510275,0.197266545477,1,concept207,personal_gain_vs_collective_impact,small_business,education,autonomy_vs_approval,1,1,B,True,B,True,True
e735739,0.458773481359,0.464849903068,0.00607642170913,1,concept207,security_vs_care,public_services,science,autonomy_vs_approval,1,2,B,True,B,True,True
e742051,0.460433059122,0.53942333664,0.0789902775178,1,concept207,freedom_vs_safety,science,small_business,autonomy_vs_approval,0,0,B,True,B,True,True
e748039,0.33915305995,0.565283795772,0.226130735822,1,concept207,privacy_vs_openness,public_services,small_business,security_vs_care,0,0,B,True,B,True,True
e750120,0.377353190779,0.432214359372,0.0548611685932,1,concept207,security_vs_care,healthcare,community_projects,health_vs_duty,1,0,B,True,B,True,True
e751725,0.610125250625,0.916622123646,0.306496873021,1,concept207,change_vs_tradition,sport,community_projects,health_vs_duty,0,2,B,True,B,True,True
e759795,0.243778680435,0.519425501538,0.275646821103,1,concept207,personal_gain_vs_collective_impact,science,agriculture,health_vs_duty,0,0,B,True,B,True,True
e760826,0.635674186524,0.766929359588,0.131255173063,1,concept207,health_vs_duty,software,agriculture,truth_vs_loyalty,1,0,C,False,B,True,False
e771712,0.469913627922,0.699484612571,0.229570984649,1,concept207,fairness_vs_mercy,community_projects,small_business,discipline_vs_comfort,1,3,B,True,B,True,True
e779700,0.714905659268,0.752748953348,0.03784329408,1,concept207,health_vs_duty,agriculture,science,truth_vs_loyalty,0,0,B,True,B,True,True
e780705,0.361389595368,0.542853112742,0.181463517374,1,concept207,personal_gain_vs_collective_impact,public_services,sport,truth_vs_loyalty,1,0,B,True,B,True,True
e782208,0.365195330628,0.422030989831,0.0568356592032,1,concept207,change_vs_tradition,software,public_services,privacy_vs_openness,1,1,B,True,B,True,True
e782459,0.314879132671,0.273986995536,-0.0408921371358,0,concept207,quality_vs_speed,community_projects,arts,autonomy_vs_approval,0,3,B,True,B,True,True
e782824,0.920397361732,0.540080585178,-0.380316776553,0,concept207,discipline_vs_comfort,community_projects,science,security_vs_care,0,2,B,True,B,True,True
e784832,0.617875869778,0.5372854358,-0.080590433978,0,concept207,security_vs_care,sport,agriculture,fairness_vs_mercy,0,0,B,True,B,True,True
e790209,0.298652004549,0.800540668902,0.501888664354,1,concept207,freedom_vs_safety,sport,science,personal_gain_vs_collective_impact,1,0,B,True,B,True,True
e791685,0.562494748116,0.682220451602,0.119725703486,1,concept207,freedom_vs_safety,small_business,healthcare,privacy_vs_openness,0,3,B,True,B,True,True
e792357,0.479366129335,0.234886493845,-0.24447963549,0,concept207,truth_vs_loyalty,public_services,agriculture,fairness_vs_mercy,0,3,B,True,B,True,True
e792904,0.389545581558,0.434455129416,0.0449095478582,1,concept207,freedom_vs_safety,agriculture,education,autonomy_vs_approval,1,3,B,True,B,True,True
e793029,0.565800952364,0.382304307466,-0.183496644899,0,concept207,freedom_vs_safety,healthcare,sport,truth_vs_loyalty,1,2,C,False,B,True,False
e794699,0.671708792633,0.685927754015,0.0142189613829,1,concept207,ambition_vs_belonging,sport,education,change_vs_tradition,0,3,B,True,B,True,True
e796327,0.43937964457,0.391065797256,-0.0483138473145,0,concept207,freedom_vs_safety,small_business,agriculture,quality_vs_speed,1,1,B,True,B,True,True
e797829,0.824897931628,0.342512717532,-0.482385214096,0,concept207,health_vs_duty,healthcare,science,freedom_vs_safety,1,1,B,True,B,True,True
e802980,0.608530449769,0.506336739437,-0.102193710332,0,concept207,privacy_vs_openness,science,sport,security_vs_care,1,0,B,True,B,True,True
e806677,0.45666587337,0.611613660739,0.154947787369,1,concept207,privacy_vs_openness,education,healthcare,autonomy_vs_approval,0,1,B,True,B,True,True
e809235,0.488100966048,0.650692889502,0.162591923455,1,concept207,quality_vs_speed,community_projects,sport,change_vs_tradition,1,1,B,True,B,True,True
e814005,0.538978706357,0.631114915636,0.0921362092785,1,concept207,truth_vs_loyalty,science,software,change_vs_tradition,0,1,B,True,B,True,True
e818481,0.440384370892,1.05845145306,0.618067082171,1,concept207,security_vs_care,healthcare,small_business,ambition_vs_belonging,0,2,B,True,B,True,True
e819740,0.453780594797,0.514545605529,0.0607650107327,1,concept207,freedom_vs_safety,public_services,education,change_vs_tradition,0,2,B,True,B,True,True
e821044,0.583992333122,1.12325383368,0.539261500559,1,concept207,change_vs_tradition,small_business,healthcare,health_vs_duty,1,1,B,True,B,True,True
e821660,0.772415462206,0.760793055044,-0.0116224071615,0,concept207,discipline_vs_comfort,agriculture,community_projects,fairness_vs_mercy,1,1,B,True,B,True,True
e825330,0.669592329544,0.762771051586,0.0931787220427,1,concept207,quality_vs_speed,public_services,science,freedom_vs_safety,1,3,B,True,B,True,True
e826013,0.394235763429,0.779179946029,0.384944182599,1,concept207,truth_vs_loyalty,sport,arts,personal_gain_vs_collective_impact,0,3,B,True,B,True,True
e826355,0.352068611051,0.515791075347,0.163722464296,1,concept207,truth_vs_loyalty,agriculture,public_services,change_vs_tradition,1,0,B,True,B,True,True
e836308,0.487108251196,0.661197975054,0.174089723858,1,concept207,privacy_vs_openness,science,arts,ambition_vs_belonging,0,2,B,True,B,True,True
e837276,0.369851264874,0.388602885911,0.0187516210371,1,concept207,autonomy_vs_approval,science,healthcare,privacy_vs_openness,0,3,B,True,B,True,True
e838439,0.537813229553,0.185673840488,-0.352139389066,0,concept207,autonomy_vs_approval,education,small_business,freedom_vs_safety,0,2,B,True,B,True,True
e843984,0.622196683195,0.231092004394,-0.391104678801,0,concept207,truth_vs_loyalty,community_projects,software,security_vs_care,1,3,B,True,B,True,True
e853899,0.420451574838,1.20494881981,0.784497244971,1,concept207,autonomy_vs_approval,agriculture,science,privacy_vs_openness,1,2,B,True,B,True,True
e860383,0.241668104649,0.730523726133,0.488855621484,1,concept207,security_vs_care,public_services,software,discipline_vs_comfort,0,0,B,True,B,True,True
e867758,0.618974821621,0.65451283995,0.0355380183285,1,concept207,security_vs_care,agriculture,software,truth_vs_loyalty,1,1,B,True,B,True,True
e873827,0.600090284406,0.790642398157,0.190552113751,1,concept207,change_vs_tradition,public_services,sport,personal_gain_vs_collective_impact,0,2,B,True,B,True,True
e875287,0.928091931946,1.31646774871,0.388375816761,1,concept207,autonomy_vs_approval,small_business,sport,security_vs_care,1,0,B,True,B,True,True
e876711,0.624807552141,0.437549097879,-0.187258454262,0,concept207,autonomy_vs_approval,software,education,change_vs_tradition,0,2,B,True,B,True,True
e885393,0.229906026048,0.391512173989,0.161606147941,1,concept207,fairness_vs_mercy,public_services,healthcare,ambition_vs_belonging,0,3,B,True,B,True,True
e886494,0.508949419947,0.908104739359,0.399155319411,1,concept207,health_vs_duty,small_business,sport,fairness_vs_mercy,0,2,B,True,B,True,True
e888857,0.516111011124,0.423827382679,-0.0922836284458,0,concept207,ambition_vs_belonging,community_projects,software,fairness_vs_mercy,0,1,B,True,B,True,True
e889561,0.747395547329,0.263175393632,-0.484220153697,0,concept207,health_vs_duty,software,healthcare,freedom_vs_safety,0,2,B,True,B,True,True
e892350,0.645843411016,0.644725809983,-0.00111760103222,0,concept207,discipline_vs_comfort,small_business,science,ambition_vs_belonging,1,3,B,True,B,True,True
e896152,0.250009612757,0.585508755072,0.335499142315,1,concept207,change_vs_tradition,education,science,discipline_vs_comfort,1,1,B,True,B,True,True
e897599,0.409183540201,0.427179899485,0.017996359284,1,concept207,health_vs_duty,science,public_services,autonomy_vs_approval,1,1,B,True,B,True,True
e899130,0.428425584643,0.814029600554,0.385604015912,1,concept207,ambition_vs_belonging,small_business,community_projects,autonomy_vs_approval,0,0,B,True,B,True,True
e899499,0.666533176686,0.865023709135,0.198490532448,1,concept207,truth_vs_loyalty,software,community_projects,discipline_vs_comfort,0,0,B,True,B,True,True
e904759,0.457578220672,0.293805095353,-0.163773125319,0,concept207,freedom_vs_safety,software,small_business,discipline_vs_comfort,1,1,B,True,B,True,True
e905292,0.723895843013,0.415082423113,-0.308813419899,0,concept207,discipline_vs_comfort,education,agriculture,health_vs_duty,0,1,B,True,B,True,True
e909061,0.619967593261,0.425850302563,-0.194117290698,0,concept207,privacy_vs_openness,healthcare,public_services,quality_vs_speed,1,0,B,True,B,True,True
e918142,0.563672060809,1.32497003258,0.761297971768,1,concept207,truth_vs_loyalty,arts,science,privacy_vs_openness,0,2,B,True,B,True,True
e920916,0.624720631983,0.563877203095,-0.060843428888,0,concept207,quality_vs_speed,healthcare,community_projects,personal_gain_vs_collective_impact,1,1,B,True,B,True,True
e926843,0.462235996891,0.936548338728,0.474312341837,1,concept207,discipline_vs_comfort,public_services,community_projects,privacy_vs_openness,0,0,B,True,B,True,True
e935599,0.311164480092,0.757163208675,0.445998728583,1,concept207,truth_vs_loyalty,healthcare,agriculture,discipline_vs_comfort,1,3,B,True,B,True,True
e936853,0.723312005907,0.419482032316,-0.30382997359,0,concept207,autonomy_vs_approval,healthcare,software,change_vs_tradition,1,1,B,True,B,True,True
e940305,0.597512818763,0.587706404859,-0.00980641390391,0,concept207,security_vs_care,sport,public_services,privacy_vs_openness,1,2,B,True,B,True,True
e942370,0.616929479456,0.281809607417,-0.335119872039,0,concept207,health_vs_duty,science,agriculture,discipline_vs_comfort,0,3,B,True,B,True,True
e945953,0.308690820138,0.377194167584,0.0685033474455,1,concept207,quality_vs_speed,science,education,security_vs_care,0,3,B,True,B,True,True
e948218,0.484870610406,0.78476088617,0.299890275764,1,concept207,ambition_vs_belonging,software,science,security_vs_care,0,0,B,True,B,True,True
e948707,0.422489641402,0.504675124341,0.0821854829398,1,concept207,change_vs_tradition,science,small_business,personal_gain_vs_collective_impact,1,2,B,True,B,True,True
e958112,0.604359631272,0.345815550328,-0.258544080943,0,concept207,ambition_vs_belonging,education,agriculture,quality_vs_speed,1,2,B,True,B,True,True
e961947,0.494880143075,0.629400695464,0.134520552389,1,concept207,quality_vs_speed,science,healthcare,health_vs_duty,1,1,B,True,B,True,True
e970100,1.03495421229,0.665922024833,-0.369032187454,0,concept207,change_vs_tradition,healthcare,arts,fairness_vs_mercy,1,2,B,True,B,True,True
e979356,0.460438574477,0.583711643128,0.123273068651,1,concept207,freedom_vs_safety,community_projects,public_services,ambition_vs_belonging,1,2,B,True,B,True,True
e979543,0.729622679265,0.564890991497,-0.164731687768,0,concept207,personal_gain_vs_collective_impact,sport,small_business,autonomy_vs_approval,0,2,B,True,B,True,True
e986961,0.669902895456,0.634204741552,-0.0356981539037,0,concept207,quality_vs_speed,software,education,ambition_vs_belonging,1,0,B,True,B,True,True
e987456,0.452611485941,0.553053860572,0.100442374631,1,concept207,privacy_vs_openness,public_services,community_projects,health_vs_duty,1,2,B,True,B,True,True
e989337,0.316238268352,0.476728067797,0.160489799445,1,concept207,quality_vs_speed,sport,agriculture,discipline_vs_comfort,0,1,B,True,B,True,True
e989918,0.729544234696,0.515557566805,-0.213986667892,0,concept207,fairness_vs_mercy,arts,science,health_vs_duty,1,0,B,True,B,True,True
e990329,0.598363620657,0.425094741222,-0.173268879435,0,concept207,autonomy_vs_approval,education,community_projects,truth_vs_loyalty,1,0,B,True,B,True,True
e996895,0.264802441791,0.61860207296,0.353799631169,1,concept207,fairness_vs_mercy,sport,science,freedom_vs_safety,0,3,B,True,B,True,True
e104500,0.726110205014,0.674726025657,-0.0513841793577,0,hybrid50,privacy_vs_openness,small_business,community_projects,freedom_vs_safety,0,1,B,True,B,True,True
e107194,0.667860974198,0.896179291409,0.228318317211,1,hybrid50,fairness_vs_mercy,education,arts,discipline_vs_comfort,0,0,B,True,B,True,True
e112381,0.626341240484,0.449351913494,-0.176989326991,0,hybrid50,personal_gain_vs_collective_impact,community_projects,healthcare,fairness_vs_mercy,1,2,B,True,B,True,True
e115286,0.612919326186,0.394744811099,-0.218174515087,0,hybrid50,autonomy_vs_approval,community_projects,education,freedom_vs_safety,1,1,B,True,B,True,True
e116018,0.813049445703,0.810292437156,-0.00275700854781,0,hybrid50,ambition_vs_belonging,science,sport,truth_vs_loyalty,1,3,B,True,B,True,True
e117285,0.568867288196,0.524231215713,-0.0446360724828,0,hybrid50,freedom_vs_safety,software,public_services,truth_vs_loyalty,0,3,B,True,B,True,True
e123276,0.492142195733,0.811138547601,0.318996351868,1,hybrid50,discipline_vs_comfort,agriculture,small_business,change_vs_tradition,0,3,B,True,B,True,True
e123750,0.569110370676,0.455372247518,-0.113738123158,0,hybrid50,change_vs_tradition,sport,software,freedom_vs_safety,1,0,B,True,B,True,True
e126119,0.56804003891,0.641818839352,0.0737788004419,1,hybrid50,health_vs_duty,education,software,ambition_vs_belonging,1,0,B,True,B,True,True
e136130,0.53540739519,0.636793151984,0.101385756794,1,hybrid50,fairness_vs_mercy,community_projects,public_services,truth_vs_loyalty,0,1,B,True,B,True,True
e138925,0.761132502371,0.587415062,-0.173717440371,0,hybrid50,quality_vs_speed,small_business,arts,discipline_vs_comfort,1,0,B,True,B,True,True
e149232,0.522766075832,0.843985591575,0.321219515743,1,hybrid50,personal_gain_vs_collective_impact,arts,small_business,discipline_vs_comfort,1,3,C,False,B,True,False
e149636,0.743274350982,0.564282725343,-0.178991625639,0,hybrid50,autonomy_vs_approval,healthcare,community_projects,discipline_vs_comfort,0,3,B,True,B,True,True
e158209,0.90261844267,0.858614758486,-0.0440036841832,0,hybrid50,health_vs_duty,agriculture,arts,discipline_vs_comfort,1,2,B,True,B,True,True
e159584,0.553632334281,0.524895693436,-0.0287366408454,0,hybrid50,change_vs_tradition,agriculture,sport,quality_vs_speed,1,3,B,True,B,True,True
e160554,0.587216121107,0.615119313004,0.0279031918976,1,hybrid50,security_vs_care,community_projects,arts,privacy_vs_openness,0,2,B,True,B,True,True
e161001,0.71634084256,0.428089482659,-0.288251359901,0,hybrid50,quality_vs_speed,public_services,software,health_vs_duty,0,1,B,True,B,True,True
e167029,0.552219245436,0.593648199147,0.041428953711,1,hybrid50,freedom_vs_safety,arts,community_projects,fairness_vs_mercy,0,1,B,True,B,True,True
e167363,0.591007616102,0.848865216889,0.257857600787,1,hybrid50,discipline_vs_comfort,science,education,privacy_vs_openness,1,0,B,True,B,True,True
e168057,0.555804238709,0.602293523134,0.0464892844251,1,hybrid50,fairness_vs_mercy,science,community_projects,personal_gain_vs_collective_impact,0,1,B,True,B,True,True
e175890,0.676999565962,0.738471767394,0.0614722014323,1,hybrid50,personal_gain_vs_collective_impact,education,community_projects,fairness_vs_mercy,0,3,B,True,B,True,True
e177634,0.677257633856,0.54099858728,-0.136259046576,0,hybrid50,fairness_vs_mercy,software,small_business,privacy_vs_openness,0,0,B,True,B,True,True
e182306,0.74640707964,0.655929857494,-0.0904772221451,0,hybrid50,personal_gain_vs_collective_impact,sport,community_projects,change_vs_tradition,1,0,B,True,B,True,True
e191647,0.490428910899,0.580270482843,0.0898415719437,1,hybrid50,security_vs_care,software,sport,health_vs_duty,0,1,B,True,B,True,True
e192668,0.635387719471,0.679894012896,0.0445062934246,1,hybrid50,discipline_vs_comfort,arts,healthcare,personal_gain_vs_collective_impact,1,1,B,True,B,True,True
e195720,0.664253974135,0.740955269463,0.0767012953279,1,hybrid50,ambition_vs_belonging,arts,education,autonomy_vs_approval,1,0,B,True,B,True,True
e208208,0.578575470545,0.618005729085,0.0394302585391,1,hybrid50,quality_vs_speed,sport,public_services,autonomy_vs_approval,1,3,B,True,B,True,True
e211999,0.811749975387,0.800969640053,-0.0107803353337,0,hybrid50,privacy_vs_openness,community_projects,software,discipline_vs_comfort,0,2,B,True,B,True,True
e214638,0.608585985624,0.521988043518,-0.0865979421061,0,hybrid50,truth_vs_loyalty,software,science,autonomy_vs_approval,1,2,B,True,B,True,True
e215267,0.57623697187,0.781897598226,0.205660626356,1,hybrid50,privacy_vs_openness,arts,education,freedom_vs_safety,1,1,B,True,B,True,True
e222314,0.640287057459,0.728797458928,0.0885104014683,1,hybrid50,privacy_vs_openness,arts,sport,health_vs_duty,0,3,B,True,B,True,True
e224123,0.66089247627,0.392528614823,-0.268363861447,0,hybrid50,fairness_vs_mercy,agriculture,healthcare,personal_gain_vs_collective_impact,1,0,C,False,B,True,False
e227316,0.418104314288,0.596385098657,0.17828078437,1,hybrid50,security_vs_care,science,healthcare,discipline_vs_comfort,1,0,B,True,B,True,True
e230868,0.641528784931,0.722916151127,0.0813873661955,1,hybrid50,fairness_vs_mercy,education,sport,autonomy_vs_approval,1,2,B,True,B,True,True
e231603,0.425266699125,0.703381154544,0.278114455419,1,hybrid50,personal_gain_vs_collective_impact,education,software,privacy_vs_openness,1,1,B,True,B,True,True
e239295,0.750367861763,0.874096703877,0.123728842114,1,hybrid50,fairness_vs_mercy,arts,software,security_vs_care,0,2,B,True,C,False,False
e242508,0.71621164385,0.618883121379,-0.0973285224713,0,hybrid50,ambition_vs_belonging,public_services,small_business,truth_vs_loyalty,0,3,B,True,B,True,True
e245015,0.764299622577,0.502818589075,-0.261481033502,0,hybrid50,health_vs_duty,sport,small_business,privacy_vs_openness,0,1,B,True,B,True,True
e245586,0.769422048382,0.52474783374,-0.244674214642,0,hybrid50,personal_gain_vs_collective_impact,healthcare,software,quality_vs_speed,0,0,B,True,B,True,True
e249597,0.565995427779,0.484569906408,-0.081425521371,0,hybrid50,personal_gain_vs_collective_impact,public_services,arts,freedom_vs_safety,0,2,B,True,B,True,True
e257479,0.887281236589,0.671818476946,-0.215462759643,0,hybrid50,autonomy_vs_approval,sport,small_business,health_vs_duty,1,3,B,True,B,True,True
e266383,0.744253503614,0.839246614226,0.0949931106113,1,hybrid50,health_vs_duty,arts,public_services,change_vs_tradition,0,0,B,True,B,True,True
e269142,0.503370330061,0.823179107502,0.319808777442,1,hybrid50,privacy_vs_openness,education,agriculture,change_vs_tradition,1,3,B,True,B,True,True
e269359,0.657316141705,0.609728870448,-0.0475872712567,0,hybrid50,autonomy_vs_approval,agriculture,software,fairness_vs_mercy,0,0,B,True,B,True,True
e269940,0.652773004755,0.566703638809,-0.086069365946,0,hybrid50,privacy_vs_openness,agriculture,small_business,ambition_vs_belonging,1,1,B,True,B,True,True
e271575,0.590024132089,0.577417403004,-0.0126067290849,0,hybrid50,truth_vs_loyalty,education,healthcare,health_vs_duty,1,2,B,True,B,True,True
e280334,0.365384091635,0.589450872015,0.22406678038,1,hybrid50,privacy_vs_openness,software,science,quality_vs_speed,0,1,B,True,B,True,True
e280448,0.605661618685,0.848740674122,0.243079055437,1,hybrid50,discipline_vs_comfort,healthcare,public_services,truth_vs_loyalty,0,2,B,True,B,True,True
e282243,0.714086950722,0.673714449654,-0.0403725010678,0,hybrid50,ambition_vs_belonging,sport,healthcare,fairness_vs_mercy,1,1,B,True,B,True,True
e286022,0.682917434752,0.572115654122,-0.11080178063,0,hybrid50,health_vs_duty,community_projects,education,quality_vs_speed,0,3,B,True,B,True,True
e292429,0.489001120917,0.367946885971,-0.121054234945,0,hybrid50,freedom_vs_safety,community_projects,agriculture,personal_gain_vs_collective_impact,0,0,B,True,B,True,True
e293727,0.519297781811,0.871323688594,0.352025906783,1,hybrid50,health_vs_duty,community_projects,healthcare,personal_gain_vs_collective_impact,1,1,B,True,B,True,True
e295481,0.639435277157,0.598731222461,-0.0407040546963,0,hybrid50,freedom_vs_safety,education,arts,security_vs_care,1,1,B,True,B,True,True
e310200,0.494681965455,0.658581946389,0.163899980934,1,hybrid50,change_vs_tradition,public_services,education,ambition_vs_belonging,1,0,B,True,B,True,True
e314391,0.476966056345,0.507240366615,0.0302743102709,1,hybrid50,change_vs_tradition,science,public_services,quality_vs_speed,0,0,B,True,B,True,True
e315995,0.442932115166,0.495737230339,0.0528051151732,1,hybrid50,change_vs_tradition,education,software,truth_vs_loyalty,0,3,B,True,B,True,True
e322785,0.56619609747,0.690788982886,0.124592885416,1,hybrid50,freedom_vs_safety,sport,software,quality_vs_speed,0,2,B,True,B,True,True
e334539,0.543506434477,0.538936654286,-0.00456978019068,0,hybrid50,truth_vs_loyalty,education,sport,security_vs_care,0,0,B,True,B,True,True
e345957,0.391962676081,0.589411970026,0.197449293945,1,hybrid50,fairness_vs_mercy,healthcare,education,privacy_vs_openness,1,3,B,True,B,True,True
e347223,0.585203500337,1.04455712143,0.459353621093,1,hybrid50,health_vs_duty,public_services,sport,change_vs_tradition,1,3,B,True,B,True,True
e358391,0.676146855338,0.559806121296,-0.116340734042,0,hybrid50,truth_vs_loyalty,community_projects,small_business,ambition_vs_belonging,0,1,B,True,B,True,True
e358760,0.670969267045,0.744392542883,0.0734232758379,1,hybrid50,discipline_vs_comfort,sport,agriculture,security_vs_care,1,2,B,True,B,True,True
e365088,0.529504139152,0.541254176775,0.0117500376235,1,hybrid50,ambition_vs_belonging,agriculture,small_business,freedom_vs_safety,1,0,B,True,B,True,True
e367876,0.503053703995,0.585900370507,0.0828466665122,1,hybrid50,truth_vs_loyalty,sport,education,ambition_vs_belonging,1,1,B,True,B,True,True
e372525,0.480577662338,0.567746478707,0.0871688163685,1,hybrid50,fairness_vs_mercy,public_services,agriculture,security_vs_care,1,1,neither,False,B,True,False
e375642,0.861076335516,0.762044037477,-0.0990322980391,0,hybrid50,privacy_vs_openness,healthcare,agriculture,fairness_vs_mercy,0,2,B,True,B,True,True
e377040,0.854366447437,0.501101536628,-0.353264910808,0,hybrid50,autonomy_vs_approval,small_business,arts,ambition_vs_belonging,0,2,B,True,B,True,True
e382692,0.609957635598,0.535383709359,-0.0745739262398,0,hybrid50,ambition_vs_belonging,small_business,software,change_vs_tradition,1,2,B,True,B,True,True
e385608,0.442294066675,0.717284326305,0.27499025963,1,hybrid50,privacy_vs_openness,agriculture,public_services,personal_gain_vs_collective_impact,0,3,C,False,B,True,False
e393194,0.515659886106,0.628585202559,0.112925316453,1,hybrid50,fairness_vs_mercy,small_business,public_services,freedom_vs_safety,1,2,B,True,C,False,False
e393464,0.67276975546,0.668070912863,-0.004698842597,0,hybrid50,health_vs_duty,healthcare,software,security_vs_care,0,3,B,True,B,True,True
e400162,0.500565575672,0.530456683074,0.0298911074013,1,hybrid50,fairness_vs_mercy,software,community_projects,quality_vs_speed,1,2,B,True,B,True,True
e402556,0.721996100006,0.775893677503,0.0538975774971,1,hybrid50,change_vs_tradition,healthcare,science,autonomy_vs_approval,0,0,B,True,B,True,True
e406118,0.850560872081,0.568973113815,-0.281587758266,0,hybrid50,autonomy_vs_approval,sport,public_services,security_vs_care,0,1,B,True,B,True,True
e408018,0.530186749016,0.576044793775,0.0458580447585,1,hybrid50,fairness_vs_mercy,small_business,agriculture,health_vs_duty,0,0,B,True,B,True,True
e409792,0.509646125706,0.336845851833,-0.172800273872,0,hybrid50,personal_gain_vs_collective_impact,agriculture,science,security_vs_care,0,1,B,True,B,True,True
e411947,0.734054939124,0.778956326418,0.0449013872936,1,hybrid50,privacy_vs_openness,community_projects,science,autonomy_vs_approval,1,0,B,True,B,True,True
e429520,0.548635613949,0.705947808649,0.157312194699,1,hybrid50,fairness_vs_mercy,agriculture,education,quality_vs_speed,0,2,B,True,B,True,True
e433119,0.678066868459,0.811898374312,0.133831505853,1,hybrid50,security_vs_care,small_business,science,change_vs_tradition,0,1,B,True,B,True,True
e433270,0.506752939952,0.890079515627,0.383326575675,1,hybrid50,quality_vs_speed,healthcare,small_business,privacy_vs_openness,0,3,B,True,B,True,True
e437483,0.681077801116,0.750901043926,0.0698232428099,1,hybrid50,discipline_vs_comfort,sport,healthcare,ambition_vs_belonging,0,0,B,True,B,True,True
e438502,0.549865852731,0.629814196185,0.0799483434543,1,hybrid50,ambition_vs_belonging,healthcare,public_services,security_vs_care,1,3,B,True,B,True,True
e441087,0.521806185896,0.722822775666,0.20101658977,1,hybrid50,discipline_vs_comfort,software,sport,change_vs_tradition,1,3,B,True,B,True,True
